Joint,0,0,0,0,0,0,-10,-10,-10,0,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,5,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,10,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,15,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,20,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,25,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,30,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,30,10,20,0,0,0,500,50000,5000
Joint,0,0,0,0,0,0,-10,-10,-10,30,10,20,0,0,0,500,50000,5000
